path,path_normalized,filename,file_modified_time,file_added_time,file_size,file_hash,sampleRate,nChannels,domain,product,offset,length,lengthMs,centroid,loudness,peak,druminess,lateTransient,coord_x,coord_y,coord_z,coord_w,category,star,unsupported,format
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/AKAI XE-8/MaxV - XE8 Kick 2 int_2.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/AKAI XE-8/MaxV - XE8 Kick 2 int_2.wav,MaxV - XE8 Kick 2 int_2.wav,1223725314,1623679727,18850,08a913451763e87eaa9efec29a5ee0c7,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,9403,213.22,0.215933,-11.8896,0.999969,0.993605,0.0,0.2514,0.51802,0.0318439,-0.070532,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Acetone Rhythm Ace/MaxV -PERC11.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Acetone Rhythm Ace/MaxV -PERC11.wav,MaxV -PERC11.wav,1223725312,1623679727,3788,5142c86dc767ddc46994341cfc48aaf0,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,1872,42.449,0.795368,-5.85639,0.840118,0.861394,0.0,0.872436,0.110224,0.0652097,0.0516619,HHC,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc062.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc062.wav,DM5Perc062.wav,1223725318,1623679728,38082,493d2154f1e7a71aa3aa00f86191527b,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,19019,431.27,0.383709,-9.44778,0.999969,0.917481,0.0,0.362401,0.193689,-0.0501602,0.0182741,Perc,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc061.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc061.wav,DM5Perc061.wav,1223725318,1623679728,134764,c4d9c29c8b57a79095d36254e5c6003f,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,67360,1527.44,0.233404,-7.40091,0.999969,0.790598,0.0,0.361277,0.652957,0.0471054,0.0625648,Tom,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc060.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc060.wav,DM5Perc060.wav,1223725318,1623679728,3764,1f61dd98a366fdd83aa6efb9022a9337,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,1860,42.1769,0.581324,-8.39473,0.918365,0.768997,0.0,0.797164,0.0458282,0.0120342,0.0403053,HHC,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc059.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc059.wav,DM5Perc059.wav,1223725318,1623679728,4916,152fe04a418d271cbfc397fd38a01389,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,2436,55.2381,0.577453,-4.95968,1.0,0.987888,0.0,0.840534,0.0986575,0.0513062,0.0663858,HHC,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc058.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc058.wav,DM5Perc058.wav,1223725318,1623679728,4838,054d0278e2a98916fd3126ca1bce89f7,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,2397,54.3537,0.602589,-13.9021,0.988586,0.760979,0.0,0.652265,0.0530072,0.000241736,0.0630837,Perc,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc057.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc057.wav,DM5Perc057.wav,1223725318,1623679728,242910,2cf2cc77cb799c9c629d6093699bd9da,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,121433,2753.58,0.17154,-11.1949,0.999969,0.980501,0.0,0.318355,0.650721,-0.00342299,-0.00542062,Tom,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc056.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc056.wav,DM5Perc056.wav,1223725318,1623679728,74474,c6b314d7b72e9a87dafdc30b10c92e63,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,37215,843.878,0.242526,-9.2153,0.999969,0.621762,0.0,0.369349,0.562122,0.00890748,0.153842,Tom,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc055.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc055.wav,DM5Perc055.wav,1223725318,1623679728,242846,f3713d15764479b691cf04b327ae7c7b,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,121401,2752.86,0.340812,-7.54346,0.991486,0.854234,0.0,0.38021,0.727275,0.0517368,-0.0171104,FX,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis D4fx/MaxV - Kick.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis D4fx/MaxV - Kick.wav,MaxV - Kick.wav,1223725314,1623679727,35516,cb481d813ae8b7dda0b980a258f926db,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,17736,402.177,0.12437,-8.94605,0.999969,0.834799,0.0,0.114581,0.60187,0.0646719,-0.00672686,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis Hr16b/HR16B 015 Mid Punch Snare.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis Hr16b/HR16B 015 Mid Punch Snare.wav,HR16B 015 Mid Punch Snare.wav,1223725324,1623679729,22252,5384f6ed4a71180e17095c0996804b97,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,11104,251.791,0.490559,-10.0105,0.999969,0.94922,0.0,0.392938,0.382546,0.0223238,0.0133435,Snare,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc053.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc053.wav,DM5Perc053.wav,1223725318,1623679728,80954,6f3949c4690d9f41e92c38eeabb453a1,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,40455,917.347,0.17553,-8.18932,0.999939,0.761216,0.0,0.177552,0.592887,0.0351622,-0.0344639,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc052.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc052.wav,DM5Perc052.wav,1223725318,1623679728,50766,9c4d956ce3ba2a301b666c39a8e99927,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,25361,575.079,0.275363,-7.91657,1.0,0.864331,0.0,0.366393,0.524442,-0.0185913,0.177988,Tom,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc051.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc051.wav,DM5Perc051.wav,1223725318,1623679728,42994,8ac95199d56df94c84c2d248f262edca,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,21475,486.961,0.376072,-8.22458,1.0,0.971244,0.0,0.4898,0.220866,-0.0807334,0.0599377,Snare,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Acetone Rhythm King/MaxV - Kick.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Acetone Rhythm King/MaxV - Kick.wav,MaxV - Kick.wav,1223725312,1623679727,65706,43fbedc8d4751d607f3fc3894f907460,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,32831,744.467,0.527709,-18.2464,0.378479,0.94004,0.0,0.0319169,0.320825,0.0123752,-0.0107182,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc050.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc050.wav,DM5Perc050.wav,1223725318,1623679728,77918,037d394f1640e391c6d89a5c7ac65da8,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,38937,882.925,0.384587,-10.1027,1.0,0.975912,0.0,0.478727,0.409899,-0.0914278,0.0489186,Snare,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc049.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc049.wav,DM5Perc049.wav,1223725318,1623679728,78204,b1fc3d4afbbeac85c3287e872e1e0683,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,39080,886.168,0.215472,-8.81028,1.0,0.532502,0.0,0.354614,0.634897,0.0290521,0.0548002,Tom,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Tom13_M.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Tom13_M.wav,DM5Tom13_M.wav,1223725322,1623679728,86206,89559d36eb818c8441b94a66d972576c,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,43081,976.893,0.251261,-11.0721,0.999969,0.934229,0.0,0.430077,0.554572,-0.0348931,0.0372484,Tom,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Akai XR-1/MaxV - Kick 01.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Akai XR-1/MaxV - Kick 01.wav,MaxV - Kick 01.wav,1223725314,1623679727,253482,ee2226383822997cbf7d8925b6a5e889,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,5856,126719,2873.45,0.34138,-14.5179,0.614166,0.00745567,0.906688,0.277592,0.274598,0.0920502,0.080249,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc047.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc047.wav,DM5Perc047.wav,1223725318,1623679728,71236,a544b39ccf615f1a69e0c5ee0c84b4a6,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,1,35596,807.166,0.307119,-9.91663,0.999603,0.993463,0.0,0.334181,0.606952,-0.0565739,-0.0378145,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc046.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc046.wav,DM5Perc046.wav,1223725318,1623679728,18226,e1aecc87b507755e76d9bde18a867877,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,9091,206.145,0.713871,-13.5358,0.999969,0.897572,0.0,0.747216,0.0840048,0.0386528,0.0348278,Snare,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc045.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc045.wav,DM5Perc045.wav,1223725318,1623679728,43936,ee6e861f8c9d3d464c796e9717bc97e5,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,21946,497.642,0.357648,-5.07215,1.0,0.037964,0.0,0.473446,0.676672,-0.0321494,0.0369351,Perc,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc044.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc044.wav,DM5Perc044.wav,1223725318,1623679728,38132,212ea02ded45c10b8f709301cf97a38a,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,19044,431.837,0.378562,-5.86494,0.999481,0.0517412,0.0,0.560244,0.46823,-0.0774543,0.0884086,Perc,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis Hr16b/MaxV - Shaker 2.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis Hr16b/MaxV - Shaker 2.wav,MaxV - Shaker 2.wav,1223725324,1623679729,18020,7d27640b9af7236650446d9da5f967c3,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,8988,203.81,0.877694,-1.77649,0.893524,0.923262,0.0,0.932639,0.436626,0.047503,-0.00772769,Perc,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc042.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc042.wav,DM5Perc042.wav,1223725318,1623679728,27250,b0aa44dec768eac75cba969db95dd1aa,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,13603,308.458,0.820653,-5.14745,0.999969,0.977448,0.0,0.896462,0.41494,0.0582006,0.00234891,Perc,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis Hr16b/HR16B 040 Lip Pop.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis Hr16b/HR16B 040 Lip Pop.wav,HR16B 040 Lip Pop.wav,1223725324,1623679729,17162,bd37a941313093ab774e1bf8fd7c4ecb,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,8559,194.082,0.472109,-14.8217,1.0,0.994617,0.0,0.451152,0.094579,-0.0277821,0.0155141,Perc,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc040.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc040.wav,DM5Perc040.wav,1223725318,1623679728,25272,6c4df2647bc962462032bec3998cdab1,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,12614,286.032,0.534451,-12.7426,0.999512,0.797903,0.0,0.457489,0.117141,-0.0499213,0.0417771,Perc,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc039.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc039.wav,DM5Perc039.wav,1223725318,1623679728,24946,dde4ada005342d12b9a2ee928e3253a8,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,12451,282.336,0.433534,-9.5569,1.0,0.890571,0.0,0.372871,0.164006,-0.0177153,0.0253246,Perc,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Akai XR10/XRCabasa.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Akai XR10/XRCabasa.wav,XRCabasa.wav,1223725314,1623679727,8490,f267b64c29669e449f71fa6c57039e6d,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,4223,95.7596,0.782007,-3.47755,1.0,0.982686,0.0,0.838508,0.239971,-0.0277194,-0.000652716,HHC,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Akai XR-1/MaxV - Kick 06.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Akai XR-1/MaxV - Kick 06.wav,MaxV - Kick 06.wav,1223725314,1623679727,45738,04d49e7409374e85d078c0489da5805d,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,22847,518.073,0.483279,-9.63858,0.696228,0.984511,0.0,0.379905,0.358624,0.045896,-0.00604252,Snare,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc038.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc038.wav,DM5Perc038.wav,1223725318,1623679728,45266,98ed1daf90bf864b0d11447107629563,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,22611,512.721,0.436326,-8.55642,0.999969,0.441602,0.0,0.346259,0.172526,-0.0575788,0.0067876,Perc,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/AKAI XE-8/MaxV - XE8 Tom 1 ext_6.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/AKAI XE-8/MaxV - XE8 Tom 1 ext_6.wav,MaxV - XE8 Tom 1 ext_6.wav,1223725314,1623679727,56228,c83afa421055b691c0bedc074a25cfd8,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,28092,637.007,0.322307,-9.38141,0.999268,0.66376,0.0,0.452595,0.532241,-0.00216848,0.00514728,Tom,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis Hr16/MaxV - HR16 ELECTRO KIK1.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis Hr16/MaxV - HR16 ELECTRO KIK1.wav,MaxV - HR16 ELECTRO KIK1.wav,1223725324,1623679729,14506,4256975806b6ed893913ff54dc0d0140,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,7231,163.968,0.163295,-9.52666,0.999969,0.986969,0.0,0.155857,0.258294,0.0126953,-0.00995326,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc036.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc036.wav,DM5Perc036.wav,1223725318,1623679728,6964,3202ed5330f1ec600a453bf362841b84,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,3460,78.4581,0.692432,-9.60274,0.998596,0.743058,0.0,0.598766,0.0644078,-0.00529487,0.0651949,Snare,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis Hr16/HR16Ride01.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis Hr16/HR16Ride01.wav,HR16Ride01.wav,1223725322,1623679729,85942,b096233e71fbb6614592fcbaaad5c4ce,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,42949,973.9,0.645921,-5.16837,0.783325,0.940265,0.000220952,0.88561,0.594164,0.0453411,-0.0142085,HHO,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc034.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc034.wav,DM5Perc034.wav,1223725318,1623679728,124238,30bdefc721d67acfa9b329acd175d3bc,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,62097,1408.1,0.315468,-9.9456,0.999969,0.934301,0.0,0.560422,0.339817,-0.0157926,-0.0125528,Snare,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc033.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc033.wav,DM5Perc033.wav,1223725318,1623679728,5252,81c0d10de1c9d0307593f961243eb91e,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,2604,59.0476,0.590445,-6.48203,0.999969,0.339263,0.0,0.640573,0.0161568,0.0240841,0.0632209,Perc,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc032.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc032.wav,DM5Perc032.wav,1223725318,1623679728,60550,a8b80caca227392f8d4b4303dadb73b8,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,30253,686.009,0.46837,-12.9718,0.986267,0.319836,0.00178558,0.536236,0.536944,-0.00729299,0.0750856,Snare,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc031.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc031.wav,DM5Perc031.wav,1223725318,1623679728,59680,bad119076791e631d72996eecac6d68b,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,29818,676.145,0.463495,-12.6721,0.999969,0.338912,0.00116541,0.537924,0.498714,-0.019496,0.0635149,Snare,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc030.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc030.wav,DM5Perc030.wav,1223725318,1623679728,53158,a9a1d6d90ea6111c235eebd4a3b7bbf8,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,26557,602.2,0.436963,-11.8394,0.979187,0.276606,0.000757718,0.633298,0.430182,0.00447734,-0.00963103,Clap,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc029.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc029.wav,DM5Perc029.wav,1223725318,1623679728,38984,736736bc76c05920eb445a997a476a8f,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,19470,441.497,0.419712,-12.7053,1.0,0.446127,0.0,0.621604,0.147226,-0.082519,0.0330166,Clap,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis Hr16b/MaxV - Snare 7.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis Hr16b/MaxV - Snare 7.wav,MaxV - Snare 7.wav,1223725324,1623679729,17770,b2987262c1d9120c8932d187af080617,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,8863,200.975,0.646052,-2.26359,0.999969,0.950708,0.0,0.50139,0.33537,-0.0217658,-0.0177429,Snare,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc027.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc027.wav,DM5Perc027.wav,1223725318,1623679728,68720,04b78a45c1910cc2ac4ac72d4bc38eb8,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,34338,778.639,0.216016,-10.2853,0.999878,0.990867,0.0,0.333323,0.600285,-0.0332509,0.00396194,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis Hr16b/MaxV - Kick 6.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis Hr16b/MaxV - Kick 6.wav,MaxV - Kick 6.wav,1223725324,1623679729,21278,f7b058fac91814eaa2ec08fad3e8f9ed,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,10617,240.748,0.135889,-3.75818,0.976501,0.982821,0.0,0.136418,0.32845,0.0407831,-0.0105062,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-110/DR-110Clap.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-110/DR-110Clap.wav,DR-110Clap.wav,1223725326,1623679729,29892,9e15567746d2a6309af20cc3b8d05440,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,14924,338.413,0.644902,-9.79699,0.951965,0.915038,0.0,0.651544,0.436803,-0.033613,0.0473485,Clap,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc024.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc024.wav,DM5Perc024.wav,1223725318,1623679728,23162,109093e1e72149543e4cb28153759a69,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,11559,262.109,0.519721,-11.6016,0.998779,0.896799,0.0,0.377357,0.162933,-0.0420799,0.00253869,Perc,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc023.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc023.wav,DM5Perc023.wav,1223725318,1623679728,27024,3d2b121c1cac373877007372ce512747,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,13490,305.896,0.503361,-14.1433,0.999115,0.972954,0.0,0.426496,0.118875,-0.0605632,0.0471747,Perc,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc022.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc022.wav,DM5Perc022.wav,1223725318,1623679728,35946,8eee586ed55cc4a46ee21b8cad88335b,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,17951,407.052,0.520349,-12.2865,0.999969,0.905316,0.0,0.453804,0.131352,-0.0829351,0.0510567,Perc,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc021.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc021.wav,DM5Perc021.wav,1223725318,1623679728,95562,992e5377a7bbc5317b0c40f4f129fdb6,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,47759,1082.97,0.131933,-8.40279,1.0,0.783285,0.0,0.226994,0.65803,0.0335117,-0.0128984,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc020.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc020.wav,DM5Perc020.wav,1223725318,1623679728,19150,efc2fcaed5af9dc81d2e41fca7420c8b,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,9553,216.621,0.551036,-11.3281,0.999969,0.874186,0.0,0.446574,0.0910398,-0.0262596,0.0462538,Perc,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Acetone Rhythm Master/MaxV - Perc1.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Acetone Rhythm Master/MaxV - Perc1.wav,MaxV - Perc1.wav,1223725312,1623679727,65706,1a9e9ffcf08b85d9e1898f078194cb0d,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,32831,744.467,0.724231,-26.9869,0.374725,0.984664,0.0,0.235137,0.17504,0.0150845,-0.0045779,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc019.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Perc019.wav,DM5Perc019.wav,1223725318,1623679728,23322,239b50a600c434e52d0122673497bc89,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,11639,263.923,0.511717,-10.8897,0.995209,0.900558,0.0,0.391077,0.169214,-0.0322006,-0.00448434,Perc,0,,wav
